Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
"$104,306","7483 Elm St, San Francisco, CA 47337",San Francisco,47337,CA,6 bds,2 ba,3476 sqft,5287 sqft,1984,34,Apartment,Z658348,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/42793160_zpid/
"$579,576","4981 Maple Dr, Sacramento, IL 27185",Sacramento,27185,IL,1 bds,2 ba,2249 sqft,2604 sqft,1967,51,Apartment,Z245462,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/99231352_zpid/
"$982,001","739 Main St, San Diego, TX 63053",San Diego,63053,TX,1 bds,2 ba,2708 sqft,1145 sqft,1979,26,Condo,Z861847,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/48363450_zpid/
"$565,244","6565 Pine Rd, Fresno, FL 57967",Fresno,57967,FL,2 bds,2 ba,3288 sqft,8511 sqft,2008,70,Townhouse,Z562610,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/47510165_zpid/
"$1,261,938","5758 Oak Ave, San Francisco, FL 45469",San Francisco,45469,FL,5 bds,3 ba,3765 sqft,9118 sqft,2002,65,Condo,Z270651,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/57542619_zpid/
"$453,129","432 Pine Rd, Los Angeles, FL 38082",Los Angeles,38082,FL,6 bds,4 ba,2468 sqft,2090 sqft,1950,117,Multi-Family,Z504898,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/22558405_zpid/
"$347,890","2126 Pine Rd, San Francisco, FL 34230",San Francisco,34230,FL,4 bds,4 ba,1659 sqft,9835 sqft,2000,75,Condo,Z669562,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/14299373_zpid/
"$825,324","6824 Oak Ave, Sacramento, IL 72726",Sacramento,72726,IL,3 bds,3 ba,1983 sqft,7846 sqft,1992,92,Condo,Z956416,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/33604120_zpid/
"$1,131,077","5065 Oak Ave, Los Angeles, NY 71424",Los Angeles,71424,NY,2 bds,1 ba,1988 sqft,5101 sqft,1996,3,Condo,Z145700,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/81640768_zpid/
"$1,433,969","7628 Main St, Los Angeles, NY 81291",Los Angeles,81291,NY,1 bds,3 ba,3876 sqft,8917 sqft,1993,63,Apartment,Z858388,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/85548027_zpid/
"$1,440,490","7142 Elm St, San Diego, CA 36666",San Diego,36666,CA,3 bds,4 ba,2937 sqft,2061 sqft,1963,111,Multi-Family,Z566692,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/13913903_zpid/
"$539,037","6720 Oak Ave, San Diego, FL 20161",San Diego,20161,FL,1 bds,2 ba,2161 sqft,7030 sqft,1975,45,Apartment,Z243228,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/35763005_zpid/
"$1,465,615","2932 Elm St, Los Angeles, FL 40426",Los Angeles,40426,FL,4 bds,3 ba,3051 sqft,6869 sqft,1955,64,Single Family,Z203748,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/13487591_zpid/
"$1,448,976","4878 Maple Dr, Sacramento, TX 19836",Sacramento,19836,TX,2 bds,2 ba,2749 sqft,1346 sqft,2001,71,Apartment,Z328958,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/99426292_zpid/
"$224,903","7036 Main St, Fresno, IL 19254",Fresno,19254,IL,6 bds,4 ba,2064 sqft,4491 sqft,2022,44,Townhouse,Z250525,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/63899172_zpid/
"$704,660","5353 Pine Rd, Los Angeles, TX 68561",Los Angeles,68561,TX,4 bds,3 ba,1224 sqft,3952 sqft,2022,49,Single Family,Z465096,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/33654885_zpid/
"$508,759","1510 Pine Rd, San Diego, NY 47970",San Diego,47970,NY,3 bds,2 ba,3942 sqft,4881 sqft,1973,110,Townhouse,Z823289,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/16987803_zpid/
"$198,100","7902 Pine Rd, Los Angeles, FL 69780",Los Angeles,69780,FL,5 bds,2 ba,857 sqft,2046 sqft,1951,4,Apartment,Z634850,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/42689007_zpid/
"$1,171,593","9171 Main St, San Francisco, CA 38092",San Francisco,38092,CA,6 bds,1 ba,1840 sqft,1811 sqft,2016,10,Townhouse,Z417065,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/79957545_zpid/
"$868,311","6992 Elm St, Fresno, TX 22024",Fresno,22024,TX,3 bds,4 ba,2231 sqft,1667 sqft,1991,90,Multi-Family,Z564701,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/54477732_zpid/
"$1,046,834","7014 Pine Rd, Los Angeles, CA 18709",Los Angeles,18709,CA,1 bds,3 ba,2420 sqft,1592 sqft,1978,76,Multi-Family,Z604749,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/29195186_zpid/
"$353,101","5563 Pine Rd, Fresno, FL 13983",Fresno,13983,FL,1 bds,4 ba,2451 sqft,9741 sqft,1961,49,Townhouse,Z812360,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/35664827_zpid/
"$1,114,155","5157 Elm St, Los Angeles, NY 42449",Los Angeles,42449,NY,5 bds,2 ba,2339 sqft,8974 sqft,2015,53,Condo,Z336759,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/85137695_zpid/
"$980,574","9789 Main St, San Francisco, IL 19527",San Francisco,19527,IL,6 bds,2 ba,1083 sqft,2372 sqft,1957,81,Apartment,Z821405,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/65608484_zpid/
"$1,036,583","3602 Oak Ave, Sacramento, IL 58984",Sacramento,58984,IL,3 bds,4 ba,3752 sqft,5731 sqft,2003,27,Apartment,Z477589,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/44263110_zpid/
"$398,021","1001 Oak Ave, San Diego, CA 75125",San Diego,75125,CA,3 bds,2 ba,726 sqft,1292 sqft,1962,35,Multi-Family,Z338064,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/19606624_zpid/
"$735,817","8407 Oak Ave, Sacramento, CA 89405",Sacramento,89405,CA,6 bds,3 ba,3740 sqft,4980 sqft,2017,104,Townhouse,Z162399,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/98428527_zpid/
"$1,154,452","9389 Maple Dr, Fresno, CA 29174",Fresno,29174,CA,5 bds,3 ba,3509 sqft,7396 sqft,2014,73,Single Family,Z542394,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34087719_zpid/
"$1,397,853","4911 Elm St, Los Angeles, IL 61754",Los Angeles,61754,IL,1 bds,2 ba,1286 sqft,2668 sqft,1993,4,Single Family,Z200632,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/19848989_zpid/
"$1,324,583","4165 Maple Dr, Fresno, IL 14836",Fresno,14836,IL,5 bds,2 ba,3818 sqft,5126 sqft,1992,33,Apartment,Z225103,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/39989573_zpid/
"$922,155","685 Oak Ave, San Francisco, TX 40195",San Francisco,40195,TX,5 bds,1 ba,743 sqft,6787 sqft,2016,64,Townhouse,Z846030,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/82770121_zpid/
"$1,304,944","3081 Maple Dr, Los Angeles, CA 77333",Los Angeles,77333,CA,4 bds,3 ba,2329 sqft,7908 sqft,1965,50,Townhouse,Z915075,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/49755990_zpid/
"$910,408","1942 Elm St, Sacramento, CA 19709",Sacramento,19709,CA,3 bds,2 ba,1418 sqft,4817 sqft,2021,69,Condo,Z778284,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/50639286_zpid/
"$1,428,849","5897 Maple Dr, Fresno, IL 17428",Fresno,17428,IL,3 bds,3 ba,3683 sqft,5089 sqft,1991,92,Condo,Z687298,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/14294287_zpid/
"$706,540","4936 Main St, Los Angeles, IL 78631",Los Angeles,78631,IL,6 bds,2 ba,1924 sqft,3685 sqft,1966,83,Single Family,Z163203,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/12611303_zpid/
"$798,896","9559 Elm St, Sacramento, IL 15377",Sacramento,15377,IL,3 bds,1 ba,2100 sqft,3409 sqft,1971,58,Condo,Z887562,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/97645967_zpid/
"$539,722","3405 Main St, Fresno, FL 74354",Fresno,74354,FL,6 bds,4 ba,2702 sqft,4501 sqft,1972,50,Townhouse,Z841661,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/15978145_zpid/
"$1,076,134","2374 Maple Dr, San Francisco, IL 32018",San Francisco,32018,IL,1 bds,4 ba,1462 sqft,4169 sqft,1998,27,Townhouse,Z522681,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/93350598_zpid/
"$213,805","3600 Main St, Sacramento, CA 31318",Sacramento,31318,CA,5 bds,1 ba,1543 sqft,8855 sqft,1957,38,Townhouse,Z226145,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39180561_zpid/
"$1,152,978","8242 Main St, Sacramento, CA 80409",Sacramento,80409,CA,3 bds,3 ba,2535 sqft,2153 sqft,2011,13,Apartment,Z244944,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/16232144_zpid/
"$976,078","6306 Maple Dr, Fresno, IL 47098",Fresno,47098,IL,2 bds,3 ba,605 sqft,3398 sqft,1950,49,Apartment,Z436857,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/16832945_zpid/
"$440,689","650 Oak Ave, San Francisco, CA 18857",San Francisco,18857,CA,1 bds,1 ba,1532 sqft,7838 sqft,1981,32,Condo,Z604655,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/99690091_zpid/
"$638,010","2209 Main St, Sacramento, NY 93308",Sacramento,93308,NY,5 bds,2 ba,1639 sqft,7177 sqft,1954,68,Apartment,Z647450,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/31820028_zpid/
"$883,012","1730 Elm St, San Francisco, TX 66275",San Francisco,66275,TX,3 bds,4 ba,2177 sqft,3011 sqft,1969,84,Multi-Family,Z125803,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/13658083_zpid/
"$546,284","2755 Oak Ave, San Diego, TX 76029",San Diego,76029,TX,4 bds,4 ba,2040 sqft,9298 sqft,2011,113,Condo,Z746908,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/77579378_zpid/
"$392,126","2249 Oak Ave, Los Angeles, IL 83251",Los Angeles,83251,IL,3 bds,1 ba,1545 sqft,7035 sqft,1997,33,Apartment,Z945878,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/25049514_zpid/
"$1,105,600","1210 Oak Ave, San Francisco, CA 63073",San Francisco,63073,CA,3 bds,4 ba,3888 sqft,4824 sqft,1961,56,Condo,Z341042,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/62342675_zpid/
"$936,991","9889 Maple Dr, Sacramento, TX 37843",Sacramento,37843,TX,1 bds,2 ba,3975 sqft,3716 sqft,1967,108,Multi-Family,Z583203,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/38317633_zpid/
"$1,203,446","7349 Elm St, Sacramento, FL 98024",Sacramento,98024,FL,4 bds,1 ba,1493 sqft,6406 sqft,2015,91,Single Family,Z236241,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/14784153_zpid/
"$1,456,198","6548 Pine Rd, San Diego, IL 77634",San Diego,77634,IL,2 bds,3 ba,3913 sqft,8178 sqft,2012,4,Single Family,Z885423,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/28360944_zpid/
"$422,981","3211 Pine Rd, San Diego, TX 87315",San Diego,87315,TX,4 bds,3 ba,1375 sqft,8044 sqft,1983,9,Single Family,Z401987,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/71798739_zpid/
"$390,844","3306 Main St, Fresno, FL 20603",Fresno,20603,FL,3 bds,4 ba,3770 sqft,5185 sqft,1986,39,Multi-Family,Z527931,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/45006913_zpid/
"$562,937","5038 Oak Ave, Sacramento, TX 63240",Sacramento,63240,TX,2 bds,4 ba,3915 sqft,2748 sqft,2010,43,Apartment,Z972811,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/85360692_zpid/
"$1,222,304","7914 Pine Rd, San Francisco, IL 89641",San Francisco,89641,IL,3 bds,3 ba,3640 sqft,5324 sqft,2009,99,Condo,Z905643,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/83358033_zpid/
"$560,234","8000 Main St, Sacramento, TX 76866",Sacramento,76866,TX,1 bds,4 ba,1613 sqft,1303 sqft,1958,116,Single Family,Z379793,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/14108420_zpid/
"$166,868","9980 Elm St, Sacramento, IL 77255",Sacramento,77255,IL,1 bds,2 ba,2586 sqft,9278 sqft,2014,115,Multi-Family,Z274077,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/14103169_zpid/
"$524,109","6690 Main St, Sacramento, CA 80756",Sacramento,80756,CA,6 bds,4 ba,2044 sqft,4940 sqft,2012,117,Multi-Family,Z827480,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/50974431_zpid/
"$434,921","4980 Elm St, Los Angeles, CA 94803",Los Angeles,94803,CA,2 bds,3 ba,2479 sqft,5067 sqft,1986,38,Single Family,Z312593,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/71739058_zpid/
"$1,083,361","4468 Pine Rd, Sacramento, FL 64762",Sacramento,64762,FL,5 bds,1 ba,1249 sqft,9828 sqft,1961,82,Condo,Z399042,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/29996387_zpid/
"$1,167,836","7868 Main St, Los Angeles, TX 68715",Los Angeles,68715,TX,6 bds,2 ba,2283 sqft,4038 sqft,1953,70,Condo,Z481889,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/17809277_zpid/
"$837,398","6279 Maple Dr, Fresno, FL 90168",Fresno,90168,FL,3 bds,1 ba,2100 sqft,9768 sqft,1971,7,Multi-Family,Z286558,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/32613874_zpid/
"$1,281,515","8428 Elm St, San Francisco, FL 30227",San Francisco,30227,FL,5 bds,4 ba,3018 sqft,7330 sqft,1983,1,Condo,Z257118,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/88279380_zpid/
"$1,080,061","5488 Maple Dr, San Francisco, IL 18441",San Francisco,18441,IL,2 bds,1 ba,2214 sqft,3028 sqft,2017,111,Condo,Z685266,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/73426153_zpid/
"$1,303,467","1744 Main St, Sacramento, CA 44806",Sacramento,44806,CA,1 bds,2 ba,3367 sqft,9381 sqft,1969,6,Apartment,Z876960,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/81264419_zpid/
"$925,872","6898 Elm St, Sacramento, TX 13361",Sacramento,13361,TX,6 bds,2 ba,1471 sqft,9507 sqft,2020,46,Condo,Z634947,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/55210278_zpid/
"$979,559","2604 Main St, Sacramento, NY 42661",Sacramento,42661,NY,3 bds,3 ba,1573 sqft,4233 sqft,1985,37,Townhouse,Z534020,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/82286439_zpid/
"$451,830","3063 Oak Ave, San Diego, CA 59147",San Diego,59147,CA,6 bds,2 ba,3420 sqft,5505 sqft,1990,86,Apartment,Z378326,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/84468936_zpid/
"$1,428,613","9128 Elm St, San Francisco, IL 29994",San Francisco,29994,IL,4 bds,3 ba,2091 sqft,9753 sqft,1986,96,Multi-Family,Z563211,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/11607233_zpid/
"$645,454","7750 Maple Dr, Fresno, IL 30310",Fresno,30310,IL,4 bds,3 ba,2101 sqft,8736 sqft,1975,87,Single Family,Z194810,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/44581654_zpid/
"$793,777","1265 Pine Rd, Sacramento, NY 14389",Sacramento,14389,NY,4 bds,1 ba,1616 sqft,8476 sqft,1996,91,Multi-Family,Z394570,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/69002510_zpid/
"$1,372,428","5062 Maple Dr, San Diego, TX 57376",San Diego,57376,TX,4 bds,1 ba,1729 sqft,7379 sqft,1954,64,Townhouse,Z597685,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/83529395_zpid/
"$596,612","6783 Elm St, San Francisco, CA 17048",San Francisco,17048,CA,2 bds,4 ba,1056 sqft,2543 sqft,2014,93,Apartment,Z200591,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/49823602_zpid/
"$1,307,358","4097 Elm St, Sacramento, FL 19411",Sacramento,19411,FL,3 bds,3 ba,1216 sqft,8572 sqft,2011,87,Multi-Family,Z211151,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/34262077_zpid/
"$1,352,612","5257 Elm St, Sacramento, NY 59105",Sacramento,59105,NY,3 bds,3 ba,2036 sqft,2219 sqft,1961,21,Multi-Family,Z847977,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/64699357_zpid/
"$642,419","6408 Oak Ave, San Francisco, NY 69662",San Francisco,69662,NY,4 bds,2 ba,1175 sqft,2281 sqft,1985,48,Single Family,Z309255,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/32958308_zpid/
"$961,607","5866 Elm St, Sacramento, IL 36242",Sacramento,36242,IL,2 bds,2 ba,3528 sqft,9102 sqft,1993,109,Multi-Family,Z579829,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/82917309_zpid/
"$292,055","3019 Pine Rd, San Diego, IL 43942",San Diego,43942,IL,3 bds,1 ba,1577 sqft,2961 sqft,2013,15,Multi-Family,Z593038,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/27572584_zpid/
"$591,446","4092 Main St, Sacramento, NY 90940",Sacramento,90940,NY,1 bds,4 ba,1744 sqft,1254 sqft,1977,77,Apartment,Z728295,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/90508802_zpid/
"$1,064,262","2663 Maple Dr, Sacramento, CA 23919",Sacramento,23919,CA,4 bds,1 ba,2057 sqft,5106 sqft,1981,106,Condo,Z457353,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/91395461_zpid/
"$846,494","5210 Main St, San Diego, IL 10463",San Diego,10463,IL,2 bds,2 ba,618 sqft,5905 sqft,1999,105,Multi-Family,Z468551,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/65351406_zpid/
"$1,414,445","8770 Main St, San Francisco, FL 45720",San Francisco,45720,FL,6 bds,2 ba,1976 sqft,1775 sqft,1964,70,Apartment,Z618055,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/26504283_zpid/
"$1,248,043","3459 Pine Rd, Los Angeles, IL 28141",Los Angeles,28141,IL,4 bds,4 ba,2192 sqft,1203 sqft,1982,56,Single Family,Z731341,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/55275682_zpid/
"$1,067,540","4742 Elm St, Los Angeles, CA 46051",Los Angeles,46051,CA,3 bds,2 ba,2578 sqft,6302 sqft,1958,88,Apartment,Z509879,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/46069840_zpid/
"$857,797","8625 Maple Dr, San Diego, TX 45263",San Diego,45263,TX,5 bds,1 ba,3694 sqft,8820 sqft,1955,92,Single Family,Z965843,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/58233156_zpid/
"$396,831","7346 Oak Ave, San Francisco, IL 90781",San Francisco,90781,IL,3 bds,4 ba,3135 sqft,9158 sqft,1951,114,Apartment,Z800858,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/10404935_zpid/
"$329,187","7182 Pine Rd, Fresno, NY 39961",Fresno,39961,NY,4 bds,1 ba,3778 sqft,4516 sqft,2000,13,Townhouse,Z726873,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/19191228_zpid/
"$1,257,643","6686 Main St, San Francisco, IL 41315",San Francisco,41315,IL,5 bds,4 ba,709 sqft,5357 sqft,1950,88,Multi-Family,Z252183,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/45311953_zpid/
"$358,119","7096 Main St, Fresno, NY 88240",Fresno,88240,NY,3 bds,4 ba,2456 sqft,6941 sqft,1972,5,Townhouse,Z344969,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30070862_zpid/
"$1,360,246","3844 Pine Rd, Sacramento, IL 10497",Sacramento,10497,IL,1 bds,1 ba,2296 sqft,3109 sqft,1959,66,Townhouse,Z729485,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36685659_zpid/
"$1,452,143","9367 Elm St, San Diego, IL 93193",San Diego,93193,IL,5 bds,2 ba,2797 sqft,2687 sqft,1965,17,Condo,Z672760,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/66704722_zpid/
"$113,001","3181 Oak Ave, San Francisco, CA 35930",San Francisco,35930,CA,1 bds,4 ba,2282 sqft,4554 sqft,1994,77,Townhouse,Z744596,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/82379373_zpid/
"$936,069","8184 Pine Rd, San Diego, NY 77374",San Diego,77374,NY,2 bds,2 ba,2199 sqft,5597 sqft,1952,90,Multi-Family,Z466286,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58515165_zpid/
"$1,206,928","7149 Main St, Sacramento, TX 45005",Sacramento,45005,TX,4 bds,1 ba,1906 sqft,3379 sqft,1995,96,Townhouse,Z637990,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/89987286_zpid/
"$835,493","4057 Oak Ave, Sacramento, IL 43472",Sacramento,43472,IL,6 bds,2 ba,3787 sqft,6045 sqft,2008,106,Townhouse,Z310195,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/69247984_zpid/
"$1,001,135","7527 Main St, San Diego, IL 96400",San Diego,96400,IL,2 bds,2 ba,3621 sqft,3770 sqft,1978,118,Single Family,Z759014,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/72600784_zpid/
"$500,037","7522 Pine Rd, Fresno, CA 95888",Fresno,95888,CA,1 bds,2 ba,1072 sqft,3335 sqft,1979,14,Townhouse,Z433274,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/66334755_zpid/
"$1,178,128","8501 Main St, Los Angeles, CA 19472",Los Angeles,19472,CA,1 bds,4 ba,642 sqft,4223 sqft,1967,70,Single Family,Z486132,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/51484191_zpid/
"$468,367","1050 Elm St, Fresno, TX 23802",Fresno,23802,TX,4 bds,2 ba,3953 sqft,3330 sqft,1964,104,Multi-Family,Z930905,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/17927956_zpid/
"$543,847","9888 Pine Rd, Los Angeles, IL 24009",Los Angeles,24009,IL,5 bds,2 ba,3813 sqft,4624 sqft,1962,114,Townhouse,Z334106,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/78390495_zpid/
"$308,811","4421 Pine Rd, Los Angeles, CA 88307",Los Angeles,88307,CA,3 bds,4 ba,3689 sqft,9518 sqft,2002,33,Multi-Family,Z889155,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/51796419_zpid/
"$915,237","2959 Elm St, Sacramento, CA 35214",Sacramento,35214,CA,2 bds,4 ba,2469 sqft,2860 sqft,2007,7,Single Family,Z284091,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/75168569_zpid/
"$1,427,605","8257 Pine Rd, Sacramento, IL 11286",Sacramento,11286,IL,3 bds,3 ba,1655 sqft,1185 sqft,1986,12,Single Family,Z453308,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/58881907_zpid/
